date,store_id,store_region,sku_id,category,our_price,competitor_price,unit_cost,promotion_flag,is_holiday,available_stock,units_sold,stockout_flag
2024-07-09,PG_01,Penang,SKU_039,Personal Care,27.09,29.89,14.21,0,0,32,17,0
2024-07-10,PG_01,Penang,SKU_039,Personal Care,28.08,29.92,14.21,0,0,9,9,1
2024-07-11,PG_01,Penang,SKU_039,Personal Care,26.89,29.7,14.21,0,0,18,18,1
2024-07-12,PG_01,Penang,SKU_039,Personal Care,27.81,29.67,14.21,0,0,33,20,0
2024-07-13,PG_01,Penang,SKU_039,Personal Care,28.13,29.35,14.21,0,0,41,25,0
2024-07-14,PG_01,Penang,SKU_039,Personal Care,28.47,29.22,14.21,0,0,25,15,0
2024-07-15,PG_01,Penang,SKU_039,Personal Care,23.26,28.78,14.21,1,0,44,32,0
2024-07-16,PG_01,Penang,SKU_039,Personal Care,24.91,28.33,14.21,0,0,41,18,0
2024-07-17,PG_01,Penang,SKU_039,Personal Care,25.99,28.39,14.21,0,0,8,8,1
2024-07-18,PG_01,Penang,SKU_039,Personal Care,27.42,28.34,14.21,0,0,30,24,0
2024-07-19,PG_01,Penang,SKU_039,Personal Care,26.75,28.21,14.21,0,0,43,13,0
2024-07-20,PG_01,Penang,SKU_039,Personal Care,28.57,28.24,14.21,0,0,9,9,1
2024-07-21,PG_01,Penang,SKU_039,Personal Care,29.58,28.95,14.21,0,0,47,11,0
2024-07-22,PG_01,Penang,SKU_039,Personal Care,29.03,28.88,14.21,0,0,10,10,1
2024-07-23,PG_01,Penang,SKU_039,Personal Care,28.93,29.18,14.21,0,0,16,14,0
2024-07-24,PG_01,Penang,SKU_039,Personal Care,25.66,29.41,14.21,1,0,35,19,0
2024-07-25,PG_01,Penang,SKU_039,Personal Care,27.22,29.03,14.21,0,0,21,11,0
2024-07-26,PG_01,Penang,SKU_039,Personal Care,27.2,29.12,14.21,0,0,38,10,0
2024-07-27,PG_01,Penang,SKU_039,Personal Care,27.58,29.03,14.21,0,0,48,9,0
2024-07-28,PG_01,Penang,SKU_039,Personal Care,27.45,29.29,14.21,0,0,32,9,0
2024-07-29,PG_01,Penang,SKU_039,Personal Care,28.1,29.14,14.21,0,0,29,18,0
2024-07-30,PG_01,Penang,SKU_039,Personal Care,27.91,28.95,14.21,0,0,31,19,0
2024-07-31,PG_01,Penang,SKU_039,Personal Care,28.11,28.91,14.21,0,0,24,14,0
2024-08-01,PG_01,Penang,SKU_039,Personal Care,29.57,28.61,14.21,0,0,35,15,0
2024-08-02,PG_01,Penang,SKU_039,Personal Care,26.87,28.54,14.21,0,0,27,6,0
2024-08-03,PG_01,Penang,SKU_039,Personal Care,26.63,28.48,14.21,0,0,17,15,0
2024-08-04,PG_01,Penang,SKU_039,Personal Care,26.75,28.13,14.21,0,0,18,9,0
2024-08-05,PG_01,Penang,SKU_039,Personal Care,27.03,27.85,14.21,0,0,25,8,0
2024-08-06,PG_01,Penang,SKU_039,Personal Care,25.5,27.87,14.21,0,0,33,7,0
2024-08-07,PG_01,Penang,SKU_039,Personal Care,26.74,27.7,14.21,0,0,15,14,0
2024-08-08,PG_01,Penang,SKU_039,Personal Care,27.35,27.35,14.21,0,0,36,4,0
2024-08-09,PG_01,Penang,SKU_039,Personal Care,23.12,26.98,14.21,1,0,38,28,0
2024-08-10,PG_01,Penang,SKU_039,Personal Care,24.25,26.4,14.21,0,0,30,23,0
2024-08-11,PG_01,Penang,SKU_039,Personal Care,24.05,25.91,14.21,0,0,22,18,0
2024-08-12,PG_01,Penang,SKU_039,Personal Care,21.46,25.83,14.21,1,0,40,25,0
2024-08-13,PG_01,Penang,SKU_039,Personal Care,24.34,25.36,14.21,0,0,28,20,0
2024-08-14,PG_01,Penang,SKU_039,Personal Care,24.86,25.64,14.21,0,0,29,12,0
2024-08-15,PG_01,Penang,SKU_039,Personal Care,22.84,25.15,14.21,1,0,47,19,0
2024-08-16,PG_01,Penang,SKU_039,Personal Care,23.07,25.61,14.21,0,0,47,23,0
2024-08-17,PG_01,Penang,SKU_039,Personal Care,25.49,26.1,14.21,0,0,49,21,0
2024-08-18,PG_01,Penang,SKU_039,Personal Care,25.89,26.04,14.21,0,0,40,15,0
2024-08-19,PG_01,Penang,SKU_039,Personal Care,25.45,25.61,14.21,0,0,31,15,0
2024-08-20,PG_01,Penang,SKU_039,Personal Care,21.91,25.45,14.21,1,0,33,30,0
2024-08-21,PG_01,Penang,SKU_039,Personal Care,23.88,25.4,14.21,0,0,43,17,0
2024-08-22,PG_01,Penang,SKU_039,Personal Care,23.74,25.63,14.21,0,0,44,16,0
2024-08-23,PG_01,Penang,SKU_039,Personal Care,23.6,25.68,14.21,0,0,49,35,0
2024-08-24,PG_01,Penang,SKU_039,Personal Care,23.37,25.84,14.21,0,0,30,29,0
2024-08-25,PG_01,Penang,SKU_039,Personal Care,23.65,25.83,14.21,0,0,39,23,0
2024-08-26,PG_01,Penang,SKU_039,Personal Care,23.77,25.69,14.21,0,0,40,14,0
2024-08-27,PG_01,Penang,SKU_039,Personal Care,24.89,26.16,14.21,0,0,30,14,0
2024-08-28,PG_01,Penang,SKU_039,Personal Care,25.7,25.99,14.21,0,0,37,18,0
2024-08-29,PG_01,Penang,SKU_039,Personal Care,24.69,25.91,14.21,0,0,20,20,1
2024-08-30,PG_01,Penang,SKU_039,Personal Care,22.96,25.76,14.21,0,0,40,13,0
2024-08-31,PG_01,Penang,SKU_039,Personal Care,24.07,25.96,14.21,0,0,26,17,0
2024-09-01,PG_01,Penang,SKU_039,Personal Care,24.54,26.37,14.21,0,0,37,19,0
2024-09-02,PG_01,Penang,SKU_039,Personal Care,25.66,26.14,14.21,0,0,20,12,0
2024-09-03,PG_01,Penang,SKU_039,Personal Care,25.34,25.5,14.21,0,0,28,13,0
2024-09-04,PG_01,Penang,SKU_039,Personal Care,25.96,25.19,14.21,0,0,16,14,0
2024-09-05,PG_01,Penang,SKU_039,Personal Care,21.99,25.52,14.21,1,0,23,23,1
2024-09-06,PG_01,Penang,SKU_039,Personal Care,23.45,26.04,14.21,0,0,45,10,0
2024-09-07,PG_01,Penang,SKU_039,Personal Care,25.19,26.93,14.21,0,0,57,11,0
2024-09-08,PG_01,Penang,SKU_039,Personal Care,22.57,27.02,14.21,1,0,28,22,0
2024-09-09,PG_01,Penang,SKU_039,Personal Care,23.64,26.67,14.21,0,0,29,17,0
2024-09-10,PG_01,Penang,SKU_039,Personal Care,21.94,26.52,14.21,1,0,48,17,0
2024-09-11,PG_01,Penang,SKU_039,Personal Care,25.66,26.88,14.21,0,0,21,8,0
2024-09-12,PG_01,Penang,SKU_039,Personal Care,21.76,26.86,14.21,1,0,63,38,0
2024-09-13,PG_01,Penang,SKU_039,Personal Care,23.6,26.39,14.21,0,0,14,14,1
2024-09-14,PG_01,Penang,SKU_039,Personal Care,24.33,26.29,14.21,0,0,44,11,0
2024-09-15,PG_01,Penang,SKU_039,Personal Care,24.3,26.28,14.21,0,0,29,13,0
2024-09-16,PG_01,Penang,SKU_039,Personal Care,22.89,26.41,14.21,1,0,50,27,0
2024-09-17,PG_01,Penang,SKU_039,Personal Care,23.33,26.32,14.21,0,0,18,18,1
2024-09-18,PG_01,Penang,SKU_039,Personal Care,23.52,26.96,14.21,0,0,41,9,0
2024-09-19,PG_01,Penang,SKU_039,Personal Care,25.09,26.96,14.21,0,0,21,21,1
2024-09-20,PG_01,Penang,SKU_039,Personal Care,25.94,26.63,14.21,0,0,23,15,0
2024-09-21,PG_01,Penang,SKU_039,Personal Care,26.37,26.85,14.21,0,0,35,7,0
2024-09-22,PG_01,Penang,SKU_039,Personal Care,27.22,27.55,14.21,0,0,35,22,0
2024-09-23,PG_01,Penang,SKU_039,Personal Care,24.93,26.62,14.21,0,0,12,12,1
2024-09-24,PG_01,Penang,SKU_039,Personal Care,25.82,26.92,14.21,0,0,9,5,0
2024-09-25,PG_01,Penang,SKU_039,Personal Care,27.41,27.1,14.21,0,0,17,8,0
2024-09-26,PG_01,Penang,SKU_039,Personal Care,26.61,27.4,14.21,0,0,31,14,0
2024-09-27,PG_01,Penang,SKU_039,Personal Care,27.17,27.44,14.21,0,0,29,15,0
2024-09-28,PG_01,Penang,SKU_039,Personal Care,28.04,26.87,14.21,0,0,24,15,0
2024-09-29,PG_01,Penang,SKU_039,Personal Care,27.43,27.21,14.21,0,0,36,15,0
2024-09-30,PG_01,Penang,SKU_039,Personal Care,25.76,27.55,14.21,0,0,23,9,0
2024-10-01,PG_01,Penang,SKU_039,Personal Care,26.32,27.55,14.21,0,0,23,16,0
2024-10-02,PG_01,Penang,SKU_039,Personal Care,26.27,27.59,14.21,0,0,24,11,0
2024-10-03,PG_01,Penang,SKU_039,Personal Care,25.65,27.52,14.21,0,0,23,12,0
2024-10-04,PG_01,Penang,SKU_039,Personal Care,25.22,27.46,14.21,0,0,45,18,0
2024-10-05,PG_01,Penang,SKU_039,Personal Care,26.05,27.08,14.21,0,0,23,22,0
2024-10-06,PG_01,Penang,SKU_039,Personal Care,25.65,26.97,14.21,0,0,8,8,1
2024-10-07,PG_01,Penang,SKU_039,Personal Care,21.9,26.84,14.21,1,0,39,27,0
2024-10-08,PG_01,Penang,SKU_039,Personal Care,23.86,26.99,14.21,0,0,34,21,0
2024-10-09,PG_01,Penang,SKU_039,Personal Care,26.26,26.91,14.21,0,0,33,6,0
2024-10-10,PG_01,Penang,SKU_039,Personal Care,25.19,27.27,14.21,0,0,25,5,0
2024-10-11,PG_01,Penang,SKU_039,Personal Care,26.19,27.56,14.21,0,0,37,25,0
2024-10-12,PG_01,Penang,SKU_039,Personal Care,26.62,27.42,14.21,0,0,36,19,0
2024-10-13,PG_01,Penang,SKU_039,Personal Care,27.09,27.1,14.21,0,0,18,8,0
2024-10-14,PG_01,Penang,SKU_039,Personal Care,26.38,27.09,14.21,0,0,31,5,0
2024-10-15,PG_01,Penang,SKU_039,Personal Care,24.75,26.78,14.21,0,0,9,9,1
2024-10-16,PG_01,Penang,SKU_039,Personal Care,24.71,26.16,14.21,0,0,17,12,0
2024-10-17,PG_01,Penang,SKU_039,Personal Care,25.47,25.94,14.21,0,0,30,8,0
2024-10-18,PG_01,Penang,SKU_039,Personal Care,26.19,25.69,14.21,0,0,23,20,0
2024-10-19,PG_01,Penang,SKU_039,Personal Care,25.15,25.76,14.21,0,0,47,7,0
2024-10-20,PG_01,Penang,SKU_039,Personal Care,24.03,26.0,14.21,0,0,35,14,0
2024-10-21,PG_01,Penang,SKU_039,Personal Care,24.34,26.15,14.21,0,0,33,29,0
2024-10-22,PG_01,Penang,SKU_039,Personal Care,25.9,26.42,14.21,0,0,23,23,1
2024-10-23,PG_01,Penang,SKU_039,Personal Care,25.11,26.19,14.21,0,0,39,18,0
2024-10-24,PG_01,Penang,SKU_039,Personal Care,26.13,26.76,14.21,0,0,20,18,0
2024-10-25,PG_01,Penang,SKU_039,Personal Care,24.41,27.15,14.21,0,0,35,16,0
2024-10-26,PG_01,Penang,SKU_039,Personal Care,25.59,27.25,14.21,0,0,10,10,1
2024-10-27,PG_01,Penang,SKU_039,Personal Care,21.83,26.92,14.21,1,0,65,33,0
2024-10-28,PG_01,Penang,SKU_039,Personal Care,20.72,27.05,14.21,1,0,48,30,0
2024-10-29,PG_01,Penang,SKU_039,Personal Care,23.61,26.69,14.21,0,0,28,22,0
2024-10-30,PG_01,Penang,SKU_039,Personal Care,24.67,26.67,14.21,0,0,27,17,0
2024-10-31,PG_01,Penang,SKU_039,Personal Care,25.9,26.82,14.21,0,0,15,8,0
2024-11-01,PG_01,Penang,SKU_039,Personal Care,27.68,26.99,14.21,0,0,37,23,0
2024-11-02,PG_01,Penang,SKU_039,Personal Care,27.23,27.02,14.21,0,0,25,14,0
2024-11-03,PG_01,Penang,SKU_039,Personal Care,27.54,27.03,14.21,0,0,39,10,0
2024-11-04,PG_01,Penang,SKU_039,Personal Care,25.35,27.6,14.21,0,0,33,13,0
2024-11-05,PG_01,Penang,SKU_039,Personal Care,25.74,27.83,14.21,0,0,28,13,0
2024-11-06,PG_01,Penang,SKU_039,Personal Care,26.64,28.13,14.21,0,0,25,16,0
2024-11-07,PG_01,Penang,SKU_039,Personal Care,26.55,28.17,14.21,0,0,37,16,0
2024-11-08,PG_01,Penang,SKU_039,Personal Care,26.83,27.81,14.21,0,0,8,8,1
2024-11-09,PG_01,Penang,SKU_039,Personal Care,26.73,27.6,14.21,0,0,31,24,0
2024-11-10,PG_01,Penang,SKU_039,Personal Care,27.51,27.66,14.21,0,0,19,13,0
2024-11-11,PG_01,Penang,SKU_039,Personal Care,27.88,28.19,14.21,0,0,11,9,0
2024-11-12,PG_01,Penang,SKU_039,Personal Care,25.83,28.28,14.21,0,0,32,11,0
2024-11-13,PG_01,Penang,SKU_039,Personal Care,24.74,28.04,14.21,0,0,39,30,0
2024-11-14,PG_01,Penang,SKU_039,Personal Care,25.23,28.11,14.21,0,0,31,11,0
2024-11-15,PG_01,Penang,SKU_039,Personal Care,25.54,28.32,14.21,0,0,30,27,0
2024-11-16,PG_01,Penang,SKU_039,Personal Care,25.9,28.25,14.21,0,0,67,16,0
2024-11-17,PG_01,Penang,SKU_039,Personal Care,26.81,28.55,14.21,0,0,22,22,1
2024-11-18,PG_01,Penang,SKU_039,Personal Care,27.12,28.23,14.21,0,0,33,13,0
2024-11-19,PG_01,Penang,SKU_039,Personal Care,22.47,28.54,14.21,1,0,38,20,0
2024-11-20,PG_01,Penang,SKU_039,Personal Care,25.67,29.67,14.21,0,0,34,21,0
2024-11-21,PG_01,Penang,SKU_039,Personal Care,27.69,29.9,14.21,0,0,29,20,0
2024-11-22,PG_01,Penang,SKU_039,Personal Care,26.45,29.56,14.21,0,0,37,20,0
2024-11-23,PG_01,Penang,SKU_039,Personal Care,28.48,28.95,14.21,0,0,30,12,0
2024-11-24,PG_01,Penang,SKU_039,Personal Care,26.06,29.05,14.21,0,0,21,19,0
2024-11-25,PG_01,Penang,SKU_039,Personal Care,26.56,29.19,14.21,0,0,28,13,0
2024-11-26,PG_01,Penang,SKU_039,Personal Care,26.71,29.15,14.21,0,0,23,7,0
2024-11-27,PG_01,Penang,SKU_039,Personal Care,26.68,29.64,14.21,0,0,26,14,0
2024-11-28,PG_01,Penang,SKU_039,Personal Care,26.67,29.25,14.21,0,0,33,10,0
2024-11-29,PG_01,Penang,SKU_039,Personal Care,26.76,29.28,14.21,0,0,24,20,0
2024-11-30,PG_01,Penang,SKU_039,Personal Care,27.13,29.29,14.21,0,0,41,20,0
2024-12-01,PG_01,Penang,SKU_039,Personal Care,27.8,29.8,14.21,0,0,27,13,0
2024-12-02,PG_01,Penang,SKU_039,Personal Care,28.88,29.59,14.21,0,0,27,14,0
2024-12-03,PG_01,Penang,SKU_039,Personal Care,28.66,29.7,14.21,0,0,13,13,1
2024-12-04,PG_01,Penang,SKU_039,Personal Care,28.91,29.93,14.21,0,0,8,8,1
2024-12-05,PG_01,Penang,SKU_039,Personal Care,28.41,30.02,14.21,0,0,41,8,0
2024-12-06,PG_01,Penang,SKU_039,Personal Care,26.72,30.13,14.21,0,0,37,18,0
2024-12-07,PG_01,Penang,SKU_039,Personal Care,26.99,30.51,14.21,0,0,29,8,0
2024-12-08,PG_01,Penang,SKU_039,Personal Care,24.55,31.12,14.21,1,0,48,31,0
2024-12-09,PG_01,Penang,SKU_039,Personal Care,27.69,31.51,14.21,0,0,14,14,1
2024-12-10,PG_01,Penang,SKU_039,Personal Care,29.06,31.99,14.21,0,0,30,18,0
2024-12-11,PG_01,Penang,SKU_039,Personal Care,28.9,32.52,14.21,0,0,23,14,0
2024-12-12,PG_01,Penang,SKU_039,Personal Care,29.47,32.12,14.21,0,0,21,7,0
2024-12-13,PG_01,Penang,SKU_039,Personal Care,28.66,31.64,14.21,0,0,24,11,0
2024-12-14,PG_01,Penang,SKU_039,Personal Care,28.75,32.11,14.21,0,0,20,20,1
2024-12-15,PG_01,Penang,SKU_039,Personal Care,28.96,32.01,14.21,0,0,33,15,0
2024-12-16,PG_01,Penang,SKU_039,Personal Care,27.54,32.95,14.21,0,0,20,15,0
2024-12-17,PG_01,Penang,SKU_039,Personal Care,28.79,32.58,14.21,0,0,9,9,1
2024-12-18,PG_01,Penang,SKU_039,Personal Care,26.4,32.22,14.21,1,0,22,22,1
2024-12-19,PG_01,Penang,SKU_039,Personal Care,27.19,31.87,14.21,0,0,16,11,0
2024-12-20,PG_01,Penang,SKU_039,Personal Care,30.23,31.9,14.21,0,1,25,5,0
2024-12-21,PG_01,Penang,SKU_039,Personal Care,29.82,32.04,14.21,0,1,26,12,0
2024-12-22,PG_01,Penang,SKU_039,Personal Care,29.35,31.71,14.21,0,1,23,11,0
2024-12-23,PG_01,Penang,SKU_039,Personal Care,29.96,31.89,14.21,0,1,26,26,1
2024-12-24,PG_01,Penang,SKU_039,Personal Care,27.96,31.41,14.21,0,1,33,16,0
2024-12-25,PG_01,Penang,SKU_039,Personal Care,26.71,31.28,14.21,0,1,20,15,0
2024-12-26,PG_01,Penang,SKU_039,Personal Care,28.59,31.01,14.21,0,1,34,9,0
2024-12-27,PG_01,Penang,SKU_039,Personal Care,27.69,30.63,14.21,0,1,29,20,0
2024-12-28,PG_01,Penang,SKU_039,Personal Care,28.67,30.18,14.21,0,1,39,15,0
2024-12-29,PG_01,Penang,SKU_039,Personal Care,23.85,30.15,14.21,1,1,60,25,0
2024-12-30,PG_01,Penang,SKU_039,Personal Care,24.82,30.21,14.21,0,1,33,13,0
2024-12-31,PG_01,Penang,SKU_039,Personal Care,26.52,29.95,14.21,0,1,42,37,0
2025-01-01,PG_01,Penang,SKU_039,Personal Care,26.88,30.15,14.21,0,1,28,13,0
2025-01-02,PG_01,Penang,SKU_039,Personal Care,26.89,30.37,14.21,0,1,40,18,0
2025-01-03,PG_01,Penang,SKU_039,Personal Care,29.23,30.39,14.21,0,1,32,22,0
2025-01-04,PG_01,Penang,SKU_039,Personal Care,30.47,30.43,14.21,0,1,34,7,0
2025-01-05,PG_01,Penang,SKU_039,Personal Care,28.48,29.91,14.21,0,0,22,19,0
2025-01-06,PG_01,Penang,SKU_039,Personal Care,25.26,29.89,14.21,1,0,25,17,0
2025-01-07,PG_01,Penang,SKU_039,Personal Care,26.22,30.23,14.21,0,0,27,18,0
2025-01-08,PG_01,Penang,SKU_039,Personal Care,26.53,29.45,14.21,0,0,22,11,0
2025-01-09,PG_01,Penang,SKU_039,Personal Care,26.57,29.41,14.21,0,0,22,20,0
2025-01-10,PG_01,Penang,SKU_039,Personal Care,26.17,29.37,14.21,0,0,31,20,0
2025-01-11,PG_01,Penang,SKU_039,Personal Care,25.15,29.22,14.21,0,0,50,12,0
2025-01-12,PG_01,Penang,SKU_039,Personal Care,22.69,29.9,14.21,1,0,53,31,0
2025-01-13,PG_01,Penang,SKU_039,Personal Care,24.92,30.44,14.21,0,0,10,10,1
2025-01-14,PG_01,Penang,SKU_039,Personal Care,26.88,29.84,14.21,0,0,23,22,0
2025-01-15,PG_01,Penang,SKU_039,Personal Care,28.05,29.8,14.21,0,0,26,26,1
2025-01-16,PG_01,Penang,SKU_039,Personal Care,27.63,29.97,14.21,0,0,27,18,0
2025-01-17,PG_01,Penang,SKU_039,Personal Care,26.31,30.13,14.21,0,0,31,16,0
2025-01-18,PG_01,Penang,SKU_039,Personal Care,25.05,30.25,14.21,0,0,34,24,0
2025-01-19,PG_01,Penang,SKU_039,Personal Care,25.81,30.22,14.21,0,0,38,25,0
2025-01-20,PG_01,Penang,SKU_039,Personal Care,26.28,30.13,14.21,0,0,36,10,0
2025-01-21,PG_01,Penang,SKU_039,Personal Care,28.65,29.81,14.21,0,0,25,15,0
2025-01-22,PG_01,Penang,SKU_039,Personal Care,26.86,29.93,14.21,0,0,21,11,0
2025-01-23,PG_01,Penang,SKU_039,Personal Care,25.94,30.08,14.21,0,0,32,7,0
2025-01-24,PG_01,Penang,SKU_039,Personal Care,25.9,29.72,14.21,0,0,32,8,0
2025-01-25,PG_01,Penang,SKU_039,Personal Care,25.65,30.22,14.21,0,0,41,26,0
2025-01-26,PG_01,Penang,SKU_039,Personal Care,26.57,29.83,14.21,0,0,35,23,0
2025-01-27,PG_01,Penang,SKU_039,Personal Care,26.31,29.88,14.21,0,0,28,26,0
2025-01-28,PG_01,Penang,SKU_039,Personal Care,27.04,30.16,14.21,0,0,27,12,0
2025-01-29,PG_01,Penang,SKU_039,Personal Care,27.27,30.22,14.21,0,0,32,20,0
2025-01-30,PG_01,Penang,SKU_039,Personal Care,23.45,30.66,14.21,1,0,57,20,0
2025-01-31,PG_01,Penang,SKU_039,Personal Care,25.72,31.09,14.21,0,0,42,13,0
2025-02-01,PG_01,Penang,SKU_039,Personal Care,27.12,30.94,14.21,0,1,38,27,0
2025-02-02,PG_01,Penang,SKU_039,Personal Care,27.3,30.65,14.21,0,1,54,14,0
2025-02-03,PG_01,Penang,SKU_039,Personal Care,26.27,30.77,14.21,0,1,28,16,0
2025-02-04,PG_01,Penang,SKU_039,Personal Care,25.54,29.95,14.21,0,1,45,10,0
2025-02-05,PG_01,Penang,SKU_039,Personal Care,26.83,30.1,14.21,0,0,29,16,0
2025-02-06,PG_01,Penang,SKU_039,Personal Care,26.93,30.3,14.21,0,0,33,16,0
2025-02-07,PG_01,Penang,SKU_039,Personal Care,29.56,30.0,14.21,0,0,12,12,1
2025-02-08,PG_01,Penang,SKU_039,Personal Care,28.48,29.96,14.21,0,0,34,24,0
2025-02-09,PG_01,Penang,SKU_039,Personal Care,27.88,30.18,14.21,0,0,34,22,0
2025-02-10,PG_01,Penang,SKU_039,Personal Care,26.19,29.71,14.21,0,0,33,13,0
2025-02-11,PG_01,Penang,SKU_039,Personal Care,26.58,29.48,14.21,0,0,31,9,0
2025-02-12,PG_01,Penang,SKU_039,Personal Care,23.38,29.62,14.21,1,0,57,27,0
2025-02-13,PG_01,Penang,SKU_039,Personal Care,24.98,29.7,14.21,0,0,58,20,0
2025-02-14,PG_01,Penang,SKU_039,Personal Care,25.34,29.88,14.21,0,0,41,35,0
2025-02-15,PG_01,Penang,SKU_039,Personal Care,26.32,30.83,14.21,0,0,56,14,0
2025-02-16,PG_01,Penang,SKU_039,Personal Care,28.07,30.95,14.21,0,0,19,14,0
2025-02-17,PG_01,Penang,SKU_039,Personal Care,27.72,30.54,14.21,0,0,16,14,0
2025-02-18,PG_01,Penang,SKU_039,Personal Care,27.59,30.18,14.21,0,0,17,10,0
2025-02-19,PG_01,Penang,SKU_039,Personal Care,27.65,30.03,14.21,0,0,36,14,0
2025-02-20,PG_01,Penang,SKU_039,Personal Care,27.15,30.38,14.21,0,0,30,22,0
2025-02-21,PG_01,Penang,SKU_039,Personal Care,28.88,30.75,14.21,0,0,45,16,0
2025-02-22,PG_01,Penang,SKU_039,Personal Care,26.26,30.23,14.21,0,0,31,18,0
2025-02-23,PG_01,Penang,SKU_039,Personal Care,24.99,30.01,14.21,0,0,33,16,0
2025-02-24,PG_01,Penang,SKU_039,Personal Care,27.0,30.08,14.21,0,0,15,15,1
2025-02-25,PG_01,Penang,SKU_039,Personal Care,28.76,29.69,14.21,0,0,36,8,0
2025-02-26,PG_01,Penang,SKU_039,Personal Care,28.96,29.95,14.21,0,0,19,11,0
2025-02-27,PG_01,Penang,SKU_039,Personal Care,27.73,30.36,14.21,0,0,27,22,0
2025-02-28,PG_01,Penang,SKU_039,Personal Care,27.56,30.1,14.21,0,0,30,23,0
2025-03-01,PG_01,Penang,SKU_039,Personal Care,28.26,30.8,14.21,0,0,45,22,0
2025-03-02,PG_01,Penang,SKU_039,Personal Care,27.76,31.36,14.21,0,0,19,16,0
2025-03-03,PG_01,Penang,SKU_039,Personal Care,26.79,31.27,14.21,0,0,30,17,0
2025-03-04,PG_01,Penang,SKU_039,Personal Care,28.71,31.37,14.21,0,0,37,13,0
2025-03-05,PG_01,Penang,SKU_039,Personal Care,29.51,31.56,14.21,0,0,13,12,0
2025-03-06,PG_01,Penang,SKU_039,Personal Care,28.61,31.1,14.21,0,0,23,13,0
2025-03-07,PG_01,Penang,SKU_039,Personal Care,29.68,31.4,14.21,0,0,38,19,0
2025-03-08,PG_01,Penang,SKU_039,Personal Care,30.75,30.73,14.21,0,0,37,16,0
2025-03-09,PG_01,Penang,SKU_039,Personal Care,30.82,30.98,14.21,0,0,28,18,0
2025-03-10,PG_01,Penang,SKU_039,Personal Care,30.17,31.16,14.21,0,0,22,9,0
2025-03-11,PG_01,Penang,SKU_039,Personal Care,29.07,31.1,14.21,0,0,44,18,0
2025-03-12,PG_01,Penang,SKU_039,Personal Care,30.34,30.53,14.21,0,0,26,13,0
2025-03-13,PG_01,Penang,SKU_039,Personal Care,30.03,30.41,14.21,0,0,16,14,0
2025-03-14,PG_01,Penang,SKU_039,Personal Care,28.86,30.77,14.21,0,0,47,16,0
2025-03-15,PG_01,Penang,SKU_039,Personal Care,27.83,31.05,14.21,0,0,35,33,0
2025-03-16,PG_01,Penang,SKU_039,Personal Care,27.39,30.89,14.21,0,0,39,22,0
2025-03-17,PG_01,Penang,SKU_039,Personal Care,28.23,30.54,14.21,0,0,34,28,0
2025-03-18,PG_01,Penang,SKU_039,Personal Care,25.67,30.97,14.21,0,0,22,22,1
2025-03-19,PG_01,Penang,SKU_039,Personal Care,27.89,30.53,14.21,0,0,29,27,0
2025-03-20,PG_01,Penang,SKU_039,Personal Care,28.29,29.82,14.21,0,0,8,8,1
2025-03-21,PG_01,Penang,SKU_039,Personal Care,28.47,30.07,14.21,0,0,26,15,0
2025-03-22,PG_01,Penang,SKU_039,Personal Care,27.86,30.19,14.21,0,0,53,16,0
2025-03-23,PG_01,Penang,SKU_039,Personal Care,27.98,30.16,14.21,0,0,20,11,0
2025-03-24,PG_01,Penang,SKU_039,Personal Care,29.22,30.69,14.21,0,0,26,11,0
2025-03-25,PG_01,Penang,SKU_039,Personal Care,28.68,31.16,14.21,0,0,36,16,0
2025-03-26,PG_01,Penang,SKU_039,Personal Care,28.87,31.87,14.21,0,0,30,12,0
2025-03-27,PG_01,Penang,SKU_039,Personal Care,30.7,32.26,14.21,0,0,32,9,0
2025-03-28,PG_01,Penang,SKU_039,Personal Care,29.8,32.33,14.21,0,0,25,17,0
2025-03-29,PG_01,Penang,SKU_039,Personal Care,28.91,31.76,14.21,0,0,37,15,0
2025-03-30,PG_01,Penang,SKU_039,Personal Care,30.14,32.04,14.21,0,0,37,16,0
2025-03-31,PG_01,Penang,SKU_039,Personal Care,30.67,31.83,14.21,0,0,15,9,0
2025-04-01,PG_01,Penang,SKU_039,Personal Care,29.86,31.76,14.21,0,0,24,17,0
2025-04-02,PG_01,Penang,SKU_039,Personal Care,30.0,32.19,14.21,0,0,49,13,0
2025-04-03,PG_01,Penang,SKU_039,Personal Care,30.45,32.05,14.21,0,0,23,13,0
2025-04-04,PG_01,Penang,SKU_039,Personal Care,24.78,31.87,14.21,1,0,54,24,0
2025-04-05,PG_01,Penang,SKU_039,Personal Care,25.99,31.61,14.21,0,0,38,20,0
2025-04-06,PG_01,Penang,SKU_039,Personal Care,25.11,31.64,14.21,0,0,44,27,0
2025-04-07,PG_01,Penang,SKU_039,Personal Care,27.93,31.37,14.21,0,0,29,7,0
2025-04-08,PG_01,Penang,SKU_039,Personal Care,28.38,31.26,14.21,0,0,17,17,1
2025-04-09,PG_01,Penang,SKU_039,Personal Care,29.25,31.67,14.21,0,0,34,30,0
2025-04-10,PG_01,Penang,SKU_039,Personal Care,29.37,31.96,14.21,0,0,32,10,0
2025-04-11,PG_01,Penang,SKU_039,Personal Care,28.38,32.41,14.21,0,0,43,12,0
2025-04-12,PG_01,Penang,SKU_039,Personal Care,27.42,33.15,14.21,0,0,44,16,0
